#{"t_start": 1739428443.0292413, "env_id": "None"}
r,l,t
-205.525154,12,182.443688
-203.860151,10,182.620653
-206.345022,18,182.933171
-212.535915,10,183.155489
-206.266333,16,183.443189
-203.916985,8,183.590754
-205.566632,8,183.737158
-206.76557,9,183.899699
-203.051987,8,184.04401
-205.329776,14,184.283762
-206.185896,12,184.488743
-176.33087,13,184.721896
-204.396798,8,184.867978
-203.812973,10,185.039345
24.67332,15,185.355927
-209.97382,8,185.497673
-202.317791,8,185.651549
22.446528,16,185.951096
-206.942257,11,186.138693
-173.408379,10,186.365115
28.252199,5,186.469717
-204.384266,8,186.612901
-208.769474,9,186.774135
-208.383848,8,186.917463
-203.738105,12,187.1276
-173.867973,11,187.321532
-209.577339,14,187.562264
-208.874822,10,187.732902
-203.345881,8,187.879719
-203.314082,10,188.144102
26.470628,12,188.357495
26.55264,8,188.508606
25.818056,8,188.663057
-204.189505,9,188.827122
-204.101521,5,188.925689
-209.019402,9,189.07677
-204.67437,9,189.232707
21.981817,12,189.499445
-203.973688,8,189.640629
25.821505,9,189.806203
-203.425058,8,189.955524
-203.525521,8,190.10107
-206.752872,9,190.258565
-203.433128,9,190.415025
-203.576318,10,190.59217
23.026339,12,190.807629
-203.510772,9,190.964663
-176.783738,17,191.247061
-203.76817,8,191.389345
-206.767177,8,191.528082
-202.430153,9,191.686897
27.075808,6,191.808549
27.19653,10,191.987751
-207.60234,14,192.220042
-205.511186,15,192.478109
-204.869719,9,192.646403
-206.480444,8,192.788176
-210.141143,12,192.999069
25.247437,9,193.167585
-204.273263,9,193.320394
-205.021399,11,193.509795
