#{"t_start": 1737469967.5592072, "env_id": "None"}
r,l,t
-309.80321,16,32244.754951
-339.983644,51,32249.352742
654.641997,209,32269.810786
645.658408,260,32295.262774
691.238148,22,32297.522423
694.343884,18,32299.392356
695.728622,16,32301.124521
676.553462,161,32317.883449
693.984054,20,32319.950057
677.960597,92,32329.599014
686.711025,52,32335.000084
676.086584,191,32354.889949
695.609286,17,32356.692047
693.864641,19,32358.720916
694.694443,17,32360.554086
694.940455,17,32362.365624
696.338929,17,32364.231868
689.2097,59,32370.240937
696.488988,15,32371.889042
695.987551,16,32373.649201
693.665211,19,32375.680532
688.610214,66,32382.362812
696.504181,16,32384.093053
693.052576,21,32386.312554
695.900446,17,32388.161232
